,S.No,Protein,Fat,vitaminC,Fibre,Product,clusters
738,739,0.042801565,1.8980012880000001,1.668752301,0.613639895,"Loganberries, frozen",1
739,740,0.027161634,0.240236477,1.694040912,1.224297055,"Longans, dried",1
740,741,1.973865321,1.109268498,0.25443408100000003,0.074668552,"Veal, breast, separable fat, cooked",3
741,742,0.9807381070000001,1.976023494,1.1786872879999999,1.908073764,"Macaroni, vegetable, enriched, cooked",3
742,743,1.503398691,1.347608793,1.600557286,0.724568155,"Veal, breast, whole, boneless, separable lean and fat, cooked, braised",2
743,744,0.11723104699999999,0.23915683699999998,0.824615276,0.935515045,Unknown,1
744,745,0.43695848299999995,1.6791307219999998,1.79895512,0.860809609,"Macaroni, vegetable, enriched, dry",1
745,746,0.053154027,0.265079892,0.6556627829999999,2.370995122,"Mangos, raw",1
746,747,0.66946571,0.62534747,0.07442771599999999,0.231810837,Unknown,1
747,748,1.4978005269999999,1.331251158,1.635814168,2.322553916,"Milk shakes, thick chocolate",2
748,749,0.230884502,0.7184760170000001,0.059421887,0.387786707,Unknown,1
749,750,0.131528267,0.186765475,0.534076499,0.971636687,Unknown,1
750,751,2.366516586,0.717323816,0.999235663,1.150491295,"Veal, breast, whole, boneless, separable lean and fat, raw",3
751,752,0.9860498679999999,1.070518536,1.705327746,1.245503652,"Milk substitutes, fluid, with lauric acid oil",1
752,753,1.3650786480000001,1.132621583,0.6684538879999999,1.20948327,"Veal, breast, whole, boneless, separable lean only, cooked, braised",3
753,754,2.772327283,0.1500433,0.26347038100000003,1.019248944,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",3
754,755,0.660668761,0.612971494,0.7517217970000001,1.328123727,Unknown,1
755,756,0.6786111140000001,1.112232268,0.41906553799999996,1.63758735,"Milk, buttermilk, dried",1
756,757,1.505523085,1.412356509,0.589837664,0.540642128,"Veal, shank (fore and hind), separable lean and fat, raw",3
757,758,0.10637556699999999,0.121141397,0.072054928,0.204737525,Unknown,1
758,759,0.24795251199999999,0.382013909,0.452157005,0.103162558,Unknown,1
759,760,0.224089318,0.693796935,1.035909413,1.4457777440000001,"Milk, canned, condensed, sweetened",1
760,761,2.469464815,1.8747088319999998,1.254082265,1.22249306,"Veal, shank (fore and hind), separable lean only, raw",3
761,762,1.775410823,0.823140697,1.008024393,0.971476397,Unknown,3
762,763,0.14399268699999998,1.0107092579999999,0.25415981,0.530757963,Unknown,1
763,764,1.464477814,0.207013182,2.889596697,1.18825465,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",2
764,765,2.0636161580000003,2.237939854,1.337310438,1.286872298,Unknown,3
765,766,0.482588019,0.858199508,0.23307025399999998,0.47876301,Unknown,1
766,767,1.06242429,2.5755411169999998,1.001662632,1.848050285,Unknown,3
767,768,1.4995650969999998,1.327179408,0.609104935,0.19418593,Unknown,3
768,769,1.15212047,1.329334032,0.619941191,1.887098027,Unknown,3
769,770,0.863469935,0.642858587,0.37634801799999995,0.512664425,Unknown,1
770,771,2.34637723,2.0216736280000003,0.567815253,0.438247457,Unknown,3
771,772,0.522307194,0.187599417,1.083520866,0.13165490400000002,Unknown,1
772,773,0.21200934,1.5974142569999998,0.35837703,1.069763065,Unknown,3
773,774,1.249325431,0.060453589,1.057370234,1.46430535,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",1
774,775,1.00335806,0.534877379,0.190009352,0.527973235,Unknown,1
775,776,0.002033445,0.046392157999999996,0.98800508,1.662208139,"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",1
776,777,1.006932216,0.627524114,2.003648944,0.920385242,"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",1
777,778,0.574640388,0.795434227,1.051431171,0.49912869200000004,Unknown,1
778,779,0.87661394,0.59377179,0.111325774,0.10927417800000001,Unknown,1
779,780,0.148248469,0.245058291,0.487628094,0.469941331,Unknown,1
780,781,0.114736214,1.146974714,0.868752677,0.7682169640000001,Unknown,1
781,782,0.35496408100000004,0.5706306729999999,1.401371881,1.7385494940000001,"Milk, dry, nonfat, calcium reduced",1
782,783,0.9923329790000001,1.449697754,0.8562166859999999,0.901085525,Unknown,3
783,784,3.1252622519999997,1.55472352,1.275326377,0.242907118,Unknown,3
784,785,0.85104102,1.626276453,2.378025112,0.887728495,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",2
785,786,0.156340374,0.210217978,0.330593514,0.047558734000000005,Unknown,1
786,787,0.320732312,0.062216944,0.522519115,0.257330997,Unknown,1
787,788,0.40199575,0.750506267,0.655626511,1.147303822,Unknown,1
788,789,1.124464612,1.499645526,0.032864224,0.8634110979999999,Unknown,3
789,790,1.51414808,0.424644209,0.12368794,0.20637492300000002,Unknown,1
790,791,0.651893061,1.368919926,1.165268192,0.933504094,"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",1
791,792,0.21590389100000001,0.351375671,0.773470421,0.42195583799999997,Unknown,1
792,793,1.0144423059999998,1.452422085,0.7862752340000001,1.613916498,Unknown,3
793,794,0.005789602,0.33836848,0.890959252,0.26396086,Unknown,1
794,795,0.568642237,0.5271403060000001,0.871076893,0.078391677,Unknown,1
795,796,0.18103883699999998,0.172489218,1.088877657,0.269746806,Unknown,1
796,797,1.036603087,1.031956191,0.099588958,0.38916480600000003,Unknown,1
797,798,0.416289459,1.449484115,1.434614408,0.829581425,"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",1
798,799,0.668628023,0.028948309,0.301108704,0.022087002999999997,Unknown,1
799,800,1.138193031,2.212834839,0.497877664,1.767485125,Unknown,3
800,801,1.087877145,0.033344768999999996,0.673196157,0.689699775,Unknown,1
801,802,2.523517542,0.840635783,0.960337841,2.443717993,Unknown,3
802,803,0.102695152,0.314938377,0.244889141,0.339230243,Unknown,1
803,804,0.0019404720000000002,0.09601931699999999,0.44058540799999996,0.041487362,Unknown,1
804,805,0.83500753,0.122001985,1.043439904,1.85378767,"Milk, producer, fluid, 3.7% milkfat",1
805,806,0.047996943,0.770443428,1.221612733,1.6352262340000001,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",1
806,807,0.881546307,0.384509758,0.195129823,1.449479287,Unknown,1
807,808,0.493801069,1.309571997,0.625015165,1.724247509,"Milk, sheep, fluid",1
808,809,1.2698408209999998,0.798006859,0.35396247799999997,0.442898887,Unknown,1
809,810,0.7553152940000001,0.670343206,0.5908233310000001,0.275952872,Unknown,1
810,811,0.5341061429999999,0.725500385,0.494906271,0.061646537,Unknown,1
811,812,0.514146859,0.545792883,1.471981445,0.9809447170000001,"MORI-NU, Tofu, silken, firm",1
812,813,1.052125172,1.289742451,0.446389896,0.832891985,Unknown,3
813,814,0.776474496,0.9830070679999999,1.181077077,0.27497074899999996,Unknown,1
814,815,1.182032942,1.551883996,0.9876816890000001,1.057618879,Unknown,3
815,816,0.0008319569999999999,0.400515768,1.4209655540000001,1.054026891,"Mountain yam, hawaii, cooked, steamed, without salt",1
816,817,2.270113069,2.159736046,1.082854896,1.340012976,Unknown,3
817,818,0.696117785,0.174127659,0.030067992999999998,0.284499142,Unknown,1
818,819,0.8359353190000001,1.4989538690000002,1.114749811,0.31786431800000003,Unknown,3
819,820,0.088727465,1.649879813,1.197119911,1.6944312419999998,"Mountain yam, hawaii, raw",3
820,821,0.976866592,0.8900591840000001,2.087204669,1.2118587790000002,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",1
821,822,1.595054578,1.1187868970000001,0.556055486,0.48594022600000003,Unknown,3
822,823,1.1616225709999999,0.9879065429999999,0.6658211470000001,2.298865783,"Mushrooms, Chanterelle, raw",3
823,824,1.638913834,1.176878279,0.068544193,0.334324053,Unknown,3
824,825,0.208224477,0.302111372,0.21299147699999998,0.673566076,Unknown,1
825,826,0.064140822,0.004923829,1.9135911030000001,2.221231109,"Mushrooms, portabella, grilled",2
826,827,0.9866553770000001,0.762617146,0.676497453,0.846529086,Unknown,3
827,828,1.223544481,0.338112611,1.303718089,0.9103542929999999,"Noodles, egg, dry, unenriched",1
828,829,0.353479637,0.191057368,0.756362128,0.330477329,Unknown,1
829,830,0.42864278899999997,0.401021126,0.965332816,1.051396848,Unknown,1
830,831,1.1465495959999998,0.8934187790000001,1.4734824869999998,0.7569771009999999,"Noodles, egg, spinach, enriched, cooked",1
831,832,2.0443641980000002,1.662354545,0.382380635,0.533055712,Unknown,3
832,833,0.020581613999999998,0.7978201429999999,1.742370652,0.741244681,"Noodles, egg, unenriched, cooked, without added salt",1
833,834,1.352572899,0.6024184220000001,1.069459559,0.256721562,Unknown,1
834,835,0.833536119,1.215484011,0.5121756510000001,1.02903986,Unknown,3
835,836,0.725833955,1.949054654,2.454772442,2.845987388,"Noodles, japanese, somen, cooked",2
836,837,1.302050962,2.090406116,0.7330317209999999,0.20382907600000003,Unknown,3
837,838,1.808581599,1.573051796,0.457206216,1.4024406999999999,Unknown,3
838,839,0.6227977720000001,0.033220011,1.264701568,1.178127084,"Noodles, japanese, somen, dry",1
839,840,0.454117704,0.7351322790000001,0.47771751700000004,1.374310564,Unknown,1
840,841,1.049200288,0.181347896,0.333201156,1.311568518,Unknown,1
841,842,0.060777657,1.131696871,1.073583833,0.7161152059999999,Unknown,1
842,843,0.39530304200000005,0.41781845,0.36625803100000004,1.094015762,Unknown,1
843,844,1.258070066,0.7356863020000001,0.5275437860000001,0.482445044,Unknown,1
844,845,0.609378144,1.00724508,1.192639477,0.137182933,Unknown,1
845,846,1.480685777,2.14113227,1.713253379,0.058216845,Unknown,3
846,847,0.479157686,0.545767875,1.887486094,2.31560893,"Oat flour, partially debranned",2
847,848,0.371907349,0.40691323799999995,0.912160227,0.850073018,Unknown,1
848,849,0.850699957,1.41419292,1.732283859,1.494253228,"Okra, frozen, cooked, boiled, drained, without salt",2
849,850,0.13699662099999999,1.4294219940000001,0.032734954,0.436220826,Unknown,3
850,851,1.093907016,0.9834958859999999,1.6127886230000001,0.908230054,"Okra, frozen, unprepared",1
851,852,0.366022256,0.607531531,0.9870477609999999,1.549938702,"Olives, pickled, canned or bottled, green",1
852,853,0.256710626,0.307888911,0.31067342800000003,1.11898874,Unknown,1
853,854,2.346595244,2.247645296,0.586252739,0.014895472,Unknown,3
854,855,0.768531851,1.9557558169999998,2.525861064,0.939151373,"Olives, ripe, canned (small-extra large)",2
855,856,1.474412812,1.0443481270000001,0.340432681,0.583837455,Unknown,3
856,857,0.003096455,0.522476535,1.134843813,1.4299586819999999,"Onions, dehydrated flakes",1
857,858,0.091349692,0.09010990699999999,2.3707611859999997,1.083733824,"Onions, frozen, chopped, cooked, boiled, drained, without salt",2
858,859,1.0526182240000002,0.32495041399999997,0.705462549,0.14081006,Unknown,1
859,860,2.26866022,1.822418864,0.7071003109999999,0.765556105,Unknown,3
860,861,0.9471253559999999,1.192971774,0.5589048329999999,1.78653926,"Onions, frozen, chopped, unprepared",3
861,862,2.200864605,2.598731606,0.109055876,0.268134446,Unknown,3
862,863,0.427821778,0.9802600309999999,0.007692118,0.37296945,Unknown,1
863,864,1.7426334190000001,0.561099789,1.20898006,1.466092051,"Onions, frozen, whole, cooked, boiled, drained, without salt",3
864,865,0.472946407,1.227299948,0.79211021,0.5717393270000001,Unknown,1
865,866,1.793659678,2.922067868,0.33683613700000004,0.11142653,Unknown,3
866,867,1.019303389,1.021676777,0.662681533,1.588026213,"Onions, frozen, whole, unprepared",3
867,868,0.616661372,0.43038753799999996,0.239859792,0.7624477040000001,Unknown,1
868,869,0.738705267,0.075677775,1.322500381,0.269800003,Unknown,1
869,870,1.460141977,1.8964672530000002,0.587908731,0.8867782959999999,Unknown,3
870,871,1.5563336540000001,2.228174135,1.0971930909999998,0.80052495,Unknown,3
871,872,0.849158027,0.860498875,1.8864631090000001,1.5116749680000001,"Onions, raw",1
872,873,1.944790698,1.176140572,0.7618988659999999,0.6393081310000001,Unknown,3
873,874,0.770302651,1.083227291,0.98709652,0.9052667809999999,Unknown,3
874,875,0.8140395,0.21039080699999999,0.780704409,0.753459357,Unknown,1
875,876,0.214112905,0.40285495299999996,0.27331483100000004,1.265597101,Unknown,1
876,877,0.454357146,0.532569311,0.999200761,1.6103871180000002,"Onions, sweet, raw",1
877,878,0.266346192,0.037578344,1.9864783019999999,1.178648183,"Orange juice, chilled, includes from concentrate, with added calcium",2
878,879,0.77650591,1.6684212059999999,0.4699063,0.42118675,Unknown,3
879,880,0.258180811,0.85591658,0.09792476300000001,1.48399614,Unknown,1
880,881,1.115651681,0.9069390009999999,1.006604071,1.202088907,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",3
881,882,2.527688659,0.719199822,0.83381229,1.5192830880000001,Unknown,3
882,883,0.40249164299999995,0.8815927840000001,0.10482589199999999,1.3161112990000001,Unknown,1
883,884,0.248086659,0.20301329199999998,1.5529295730000001,1.422486786,"Orange juice, frozen concentrate, unsweetened, undiluted",1
884,885,0.40210973899999997,0.055744672,0.299738945,1.047451205,Unknown,1
885,886,0.025059293,0.27229653800000003,1.086468037,0.6867251659999999,Unknown,1
886,887,0.325980688,1.5921127130000001,0.7267399609999999,0.08514288099999999,Unknown,1
887,888,0.650220503,0.759346367,1.4198233,0.417071371,Unknown,1
888,889,0.7879628059999999,1.5034836040000001,0.104592536,0.45019213799999996,Unknown,3
889,890,0.423000657,0.36196279600000003,0.446134295,0.669685205,Unknown,1
890,891,1.5923969969999998,0.004216153,1.102983678,1.7477929280000002,"Orange peel, raw",1
891,892,0.49580602100000004,0.536491032,0.7654297959999999,0.9252446809999999,Unknown,1
892,893,1.029489395,0.593033557,0.869217001,0.966038992,Unknown,1
893,894,0.78000653,0.601014002,1.4212499,0.93044685,"Oranges, raw, California, valencias",1
894,895,2.291665353,0.853538813,0.621603583,0.8795835959999999,Unknown,3
895,896,1.456347766,0.891770562,0.541272715,1.370793278,Unknown,3
896,897,0.835367819,0.565598705,0.616560206,0.41062022600000003,Unknown,1
897,898,1.558472492,1.809179272,0.431412798,0.630274253,Unknown,3
898,899,0.07674421599999999,0.785926265,0.596022839,0.004037143,Unknown,1
899,900,0.872436975,1.129804533,0.8245017020000001,0.208593697,Unknown,1
900,901,0.139293538,0.874213985,0.207590207,0.64487113,Unknown,1
901,902,0.579948011,0.9290107390000001,0.574450681,0.260642752,Unknown,1
902,903,1.909083541,1.691098065,1.195330105,0.837975824,Unknown,3
903,904,1.083226245,0.515014787,0.18248936600000001,0.259418786,Unknown,1
904,905,1.14755371,1.2177894459999998,0.501831744,0.363588653,Unknown,3
905,906,0.679582419,0.495552404,0.745031496,0.539490485,Unknown,1
906,907,1.9327925540000002,0.445948565,0.631413321,0.304532035,Unknown,1
907,908,1.516667365,0.149933711,0.115784198,0.35909785899999996,Unknown,1
908,909,1.390924158,0.250136244,1.946952341,0.9898119240000001,"Oranges, raw, with peel",2
909,910,1.234724805,2.022248797,0.807951047,1.3247922779999999,Unknown,3
910,911,1.2167565040000001,0.589738694,0.226312894,0.98953183,Unknown,1
911,912,2.335732755,2.362621314,2.162132052,0.575199356,Unknown,3
912,913,0.157532803,0.196289136,0.628373215,0.7721336540000001,Unknown,1
913,914,0.8602378140000001,0.235030037,0.46008443,0.023174861,Unknown,1
914,915,1.495484239,1.58757925,0.8115771190000001,1.00942343,Unknown,3
915,916,1.497874851,0.163997515,0.01463293,0.07178026400000001,Unknown,1
916,917,0.666738991,0.725392403,0.609739624,0.11559172300000001,Unknown,1
917,918,0.019355577,0.963329792,1.923460054,0.614832797,"Papaya, canned, heavy syrup, drained",1
918,919,0.422353738,0.067643165,2.459494827,3.189466585,"Papayas, raw",2
919,920,0.971582226,1.5098727730000001,0.106860515,0.118050911,Unknown,3
920,921,0.807959813,1.41654446,1.012466645,1.952694104,"Parmesan cheese topping, fat free",3
921,922,1.4153133119999999,0.996207387,1.05307849,0.9215709000000001,Unknown,3
922,923,0.5811603470000001,0.026486709,1.212785604,0.599830396,Unknown,1
923,924,0.448696019,0.256300228,1.9011376290000002,0.35753313600000003,Unknown,1
924,925,0.37711505100000003,0.7435359640000001,1.317930692,1.385518864,"Passion-fruit, (granadilla), purple, raw",1
925,926,1.20341192,0.434387649,0.510989095,0.586645553,Unknown,1
926,927,0.588911981,0.507170154,1.4529184519999998,1.217620805,"Pasta, dry, enriched",1
927,928,0.626389749,1.8714514480000002,0.5801169070000001,0.402035153,Unknown,3
928,929,2.122971019,2.657510185,1.6650772090000001,2.196585,Unknown,3
929,930,2.092087666,2.497379961,0.781960448,1.837222815,Unknown,3
930,931,0.5783331620000001,0.494603807,1.033066377,0.891566428,Unknown,1
931,932,1.776765074,0.24799822100000002,0.556829127,1.012602236,Unknown,1
932,933,0.457515709,0.415592817,0.299964176,1.3431023119999999,Unknown,1
933,934,0.5115760739999999,0.572069597,1.494876439,0.208121803,Unknown,1
934,935,1.567874851,1.103018429,1.675097945,0.903439973,Unknown,2
935,936,0.673021063,0.420791488,0.747291129,0.20904214399999999,Unknown,1
936,937,2.08518084,3.10652074,1.813984175,1.7164828280000002,Unknown,3
937,938,0.239845014,0.099290078,0.8001885120000001,0.900901871,Unknown,1
938,939,1.22805134,1.551186705,0.891700362,1.246977704,Unknown,3
939,940,1.5089932640000001,0.9702957879999999,1.008786247,0.150707364,Unknown,3
940,941,0.82265755,1.1668321320000001,2.159502357,0.6965018740000001,"Pasta, dry, unenriched",2
941,942,0.833034052,1.8217500690000001,1.7960059919999998,0.45343950000000005,Unknown,1
942,943,0.868638358,0.43625693600000004,1.008923438,0.091115424,Unknown,1
943,944,0.29746636,0.8907195059999999,0.524344921,0.380016091,Unknown,1
944,945,0.501956383,0.506806655,1.0361334690000001,1.715006895,"Pasta, fresh-refrigerated, plain, as purchased",1
945,946,0.368726925,0.515042097,0.760577608,0.44230563100000003,Unknown,1
946,947,0.8746472829999999,1.277056702,0.531286361,0.419200953,Unknown,3
947,948,1.394581892,1.5640526280000002,0.518085986,0.5621742470000001,Unknown,3
948,949,2.3440559640000003,0.544091396,1.472588113,1.4503845919999998,"Pasta, fresh-refrigerated, spinach, as purchased",3
949,950,0.30953084,0.394293716,0.646178837,1.045480929,Unknown,1
950,951,0.649743905,0.863005536,0.18404056100000002,0.36671941,Unknown,1
951,952,0.538923878,0.065807807,0.569468701,0.557106145,Unknown,1
952,953,3.0652868989999997,2.634341601,0.42921796100000004,0.48097490600000004,Unknown,3
953,954,2.0488179019999997,0.150015824,1.045940991,0.22005057600000003,Unknown,1
954,955,1.171112478,0.12231932400000001,0.262699819,0.011263651000000001,Unknown,1
955,956,0.563708498,0.968648631,1.37976789,1.049149003,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",1
956,957,0.745869648,2.39022439,1.0352028290000002,0.242206924,Unknown,3
957,958,0.60816369,1.040137971,0.086621382,0.182848386,Unknown,1
958,959,0.717023891,1.684410826,1.092170251,0.416397886,Unknown,3
959,960,1.2722886690000001,0.999971452,2.7563378939999996,0.742204485,"Peaches, canned, extra heavy syrup pack, solids and liquids",2
960,961,1.4819764469999999,1.665469579,1.242925989,1.222037702,Unknown,3
961,962,1.532344979,1.3533084119999998,0.958234732,1.288474266,Unknown,3
962,963,0.463982909,0.265068552,0.189970215,0.140407245,Unknown,1
963,964,1.106683527,1.0503599240000001,0.405498426,0.871184553,Unknown,3
964,965,1.126906196,1.41255994,0.39951678399999996,0.8997918659999999,Unknown,3
965,966,0.726551258,0.618990715,0.737996036,0.525908983,Unknown,1
966,967,0.34464279200000003,0.647190875,1.232150528,0.749743884,Unknown,1
967,968,1.200415235,0.54840713,0.528359857,0.298407741,Unknown,1
968,969,0.44078513,0.390764991,0.651689284,0.636294306,Unknown,1
969,970,0.365969834,0.20560514300000002,1.258161405,1.094077585,"Peaches, canned, light syrup pack, solids and liquids",1
970,971,1.384793168,1.959439405,0.290492943,0.081346318,Unknown,3
971,972,1.0864356929999999,0.7476674329999999,0.9054364090000001,1.119741549,Unknown,1
972,973,0.585217132,1.352772586,1.317860667,1.572962196,"Peaches, canned, water pack, solids and liquids",1
973,974,0.169245946,0.367812275,1.321181677,0.9483081740000001,Unknown,1
974,975,2.1271051130000003,1.600140484,0.457167651,0.61300668,Unknown,3
975,976,1.765402624,1.315394272,0.225507658,0.526433967,Unknown,3
976,977,1.20866303,1.4899964959999998,0.113838735,0.30005203,Unknown,3
977,978,1.2580626129999999,1.4453450280000002,0.710563458,0.5497517829999999,Unknown,3
978,979,0.582217277,0.8475988740000001,1.680566438,1.236412589,"Peaches, dehydrated (low-moisture), sulfured, stewed",1
979,980,1.0352664390000001,0.592086485,1.086745073,0.922139539,Unknown,1
980,981,1.050248073,1.075485867,1.446872256,1.479310876,"Peanuts, all types, dry-roasted, without salt",1
981,982,0.7467049920000001,0.211424074,0.25927256,0.28067035,Unknown,1
982,983,0.100868901,0.084900469,0.652306652,0.2907685,Unknown,1
983,984,1.501046275,1.239161473,1.1840380640000001,1.427782307,Unknown,3
984,985,1.3359559779999999,1.13195774,1.49878508,0.33598846600000004,Unknown,3
985,986,1.268922209,2.2695997969999997,0.7548210340000001,1.066971992,Unknown,3
986,987,1.07264963,0.420988091,0.245935221,0.24573387800000002,Unknown,1
987,988,0.288788068,0.22052470100000002,0.054190997000000005,0.541446204,Unknown,1
988,989,0.201104817,0.597345699,1.610866269,1.977048023,"Peanuts, valencia, oil-roasted, without salt",2
989,990,2.153947906,1.955916389,1.0704436990000001,1.937486239,Unknown,3
990,991,1.25939059,0.6633328789999999,1.7078201430000002,0.21127515800000002,Unknown,1
991,992,0.03847074,0.217577178,0.11482786,0.740029888,Unknown,1
992,993,2.530197554,0.762657148,1.4657426169999999,1.036225121,Unknown,3
993,994,0.529949631,0.899018377,0.6995481040000001,0.97999541,Unknown,1
994,995,0.737897881,0.959209465,0.334911114,0.27470347,Unknown,1
995,996,0.183595145,0.789770064,0.934353158,0.678038182,Unknown,1
996,997,0.35290295,1.1543718440000001,0.276756303,0.7103925090000001,Unknown,1
997,998,1.166892832,2.1630069919999997,2.5191026130000003,1.6271494569999998,"Pears, canned, light syrup pack, solids and liquids",2
998,999,1.251112593,1.439297255,2.527411934,1.198765922,"Pears, dried, sulfured, stewed, without added sugar",2
999,1000,0.99276785,2.0457892109999998,0.9576958990000001,1.636281065,Unknown,3
1000,1001,0.427236141,0.132016351,0.38287251899999997,0.856575785,Unknown,1
1001,1002,0.356484824,1.318411273,0.970724907,0.589221342,Unknown,1
1002,1003,1.5065515790000001,0.567265345,1.9070008980000002,0.982141602,"Pears, raw",2
1003,1004,0.858279902,1.668018182,1.4755909409999999,0.758918123,Unknown,1
1004,1005,0.310078715,0.9356839259999999,0.183133937,0.97578781,Unknown,1
1005,1006,1.121222745,0.360835355,0.530673063,0.7399639790000001,Unknown,1
1006,1007,0.065098276,1.454622094,1.375491376,0.42883094,Unknown,1
1007,1008,1.223189359,0.9348111920000001,0.253905665,2.008599298,"Peas and carrots, frozen, cooked, boiled, drained, without salt",3
1008,1009,0.8768296790000001,1.790029909,0.708029991,1.081818463,Unknown,3
1009,1010,2.300043451,0.405495905,0.28346169600000004,0.470627804,Unknown,1
1010,1011,0.61466505,0.510073407,0.214063812,0.524124704,Unknown,1
1011,1012,0.562850611,0.366940937,0.067338576,1.243061076,Unknown,1
1012,1013,0.652583393,0.116617006,2.759535521,1.304810488,"Peas, edible-podded, frozen, unprepared",2
1013,1014,0.207199675,0.48842459200000005,0.303555853,0.41015866,Unknown,1
1014,1015,1.543465811,0.33588358100000004,2.134593478,0.450918803,"Peas, edible-podded, raw",1
1015,1016,3.15300679,1.605334258,0.038011067999999995,0.045226815999999996,Unknown,3
1016,1017,0.9344593379999999,0.73926255,1.5723280290000001,0.566885529,"Peas, green, raw",1
1017,1018,1.351483688,0.7864286109999999,0.628807226,0.591895278,Unknown,1
1018,1019,0.0066343980000000006,0.64455268,1.343474674,0.378035324,Unknown,1
1019,1020,0.5827655620000001,1.1972100959999998,0.284733015,1.139397635,Unknown,1
1020,1021,0.60142567,0.214949893,0.210093903,0.32897085600000003,Unknown,1
1021,1022,0.610205635,0.973104468,1.5793273669999999,1.959942593,"Peas, mature seeds, sprouted, raw",2
1022,1023,1.7307083090000002,0.64369,0.575643637,0.8597832809999999,Unknown,1
1023,1024,1.837224081,1.351354144,0.446991174,0.103028786,Unknown,3
1024,1025,1.278972693,1.116453856,0.815485923,2.056989865,"Peppers, pasilla, dried",3
1025,1026,1.036460908,1.4437284609999999,1.9773497919999998,3.089762952,"Persimmons, japanese, raw",2
1026,1027,1.771300965,0.930524364,2.682158599,0.975901355,"Plantains, yellow, baked",2
1027,1028,0.027299651,0.78334772,0.23732780899999997,0.049622168,Unknown,1
1028,1029,1.051604625,0.39622166299999995,1.361877472,2.164067829,"Plantains, yellow, raw",2
1029,1030,1.368323316,0.149856045,0.7632185440000001,1.193101503,Unknown,1
1030,1031,0.924927963,0.702416006,1.16194947,0.408407963,Unknown,1
1031,1032,1.187534452,1.502698409,0.578044453,0.21310293600000002,Unknown,3
1032,1033,0.33619546,1.275767646,0.675253178,0.5381059810000001,Unknown,1
1033,1034,0.170231475,0.17360632399999998,0.28804564,2.160179767,"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",1
1034,1035,0.797710713,0.921815962,1.047311254,0.411600494,Unknown,1
1035,1036,0.49306836299999995,0.534917411,0.45535084600000003,0.130539251,Unknown,1
1036,1037,1.383509884,1.2178499440000001,1.686741939,0.5848205470000001,Unknown,2
1037,1038,1.802077088,0.858131726,0.46993694,1.4254312359999999,Unknown,3
1038,1039,0.056354999999999995,0.131547426,1.053305552,0.909735463,Unknown,1
1039,1040,0.23953245899999998,0.332439557,0.475921331,0.37114042399999997,Unknown,1
1040,1041,1.59675744,1.729365219,0.469884408,1.413685055,Unknown,3
1041,1042,0.594987604,0.586361287,0.202032775,0.427502751,Unknown,1
1042,1043,1.6005936619999999,1.938328161,1.1429756709999999,0.48942326799999997,Unknown,3
1043,1044,0.189502737,0.450396329,0.600818786,1.265485197,Unknown,1
1044,1045,1.620975737,0.101563344,0.6267252560000001,1.732215928,"Pomegranate juice, bottled",1
1045,1046,0.928301613,0.46208457700000005,0.88734136,0.763976234,Unknown,1
1046,1047,0.366565442,0.23469825100000002,1.139775049,0.7989122790000001,Unknown,1
1047,1048,0.283958121,1.442070375,1.245252992,1.7184249980000001,"Potatoes, baked, skin, without salt",3
1048,1049,2.395096118,1.682848828,0.567959935,1.902761334,Unknown,3
1049,1050,1.523761894,1.130285564,0.42462036799999997,0.799999363,Unknown,3
1050,1051,0.327236333,1.083132541,1.4482557169999999,1.41390661,"Potatoes, boiled, cooked without skin, flesh, with salt",1
1051,1052,1.036808841,0.8946962390000001,0.19890631600000003,0.8597730509999999,Unknown,1
1052,1053,0.524198274,0.414665946,1.2802759540000002,2.387595525,"Potatoes, boiled, cooked without skin, flesh, without salt",2
1053,1054,1.162928692,1.285634451,0.132014664,0.632078581,Unknown,3
1054,1055,1.161761657,0.8075507890000001,0.810623199,0.524519848,Unknown,1
1055,1056,0.165015772,0.13871845800000002,0.45519222,0.75904807,Unknown,1
1056,1057,0.948039387,0.5356034239999999,1.948593585,0.614660516,"Potatoes, flesh and skin, raw",1
1057,1058,0.697483222,1.275981951,0.03207789,1.188690506,Unknown,1
1058,1059,0.9454977720000001,0.253643849,1.2810680840000002,1.4739119230000002,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",1
1059,1060,0.15862457900000002,0.07667431599999999,1.5448997759999998,1.080402334,"Potatoes, mashed, dehydrated, flakes without milk, dry form",1
1060,1061,0.379243847,0.91253202,0.31766911800000003,0.594954338,Unknown,1
1061,1062,0.078457746,0.334800851,0.62085636,1.4423603569999999,Unknown,1
